| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010951| 0000000010950| 0000000000047| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010965| 0000000000069| Fri Jan  7 21:32:05 2022
| 0000000010939| -000000000001| 0000000000156| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010955| 0000000010951| 0000000000029| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010961| 0000000000234| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010949| 0000000000048| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010946| 0000000000072| Fri Jan  7 21:32:05 2022
| 0000000010963| 0000000010953| 0000000001037| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010954| 0000000000205| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010956| 0000000000867| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010950| 0000000002913| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010949| 0000000005020| Fri Jan  7 21:32:05 2022
| 0000000010944| -000000000001| 0000000000104| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010954| 0000000010950| 0000000000168| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010951| 0000000000592| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010946| 0000000000799| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010946| 0000000000002| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010964| 0000000008461| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010947| 0000000004067| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010949| 0000000000017| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010956| 0000000000022| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010946| 0000000000215| Fri Jan  7 21:32:05 2022
| 0000000010938| -000000000001| 0000000000145| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010948| 0000000010958| 0000000002916| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010956| 0000000000006| Fri Jan  7 21:32:05 2022
| 0000000010956| 0000000010954| 0000000000359| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010958| 0000000000091| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010965| 0000000017844| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010960| 0000000008717| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010947| 0000000007415| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010946| 0000000000019| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010963| 0000000001316| Fri Jan  7 21:32:05 2022
| 0000000010937| -000000000001| 0000000000390| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010960| 0000000010946| 0000000000442| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010962| 0000000000190| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010950| 0000000000089| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010951| 0000000009570| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010956| 0000000005878| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010961| 0000000000763| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010962| 0000000001233| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010956| 0000000000662| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010964| 0000000004031| Fri Jan  7 21:32:05 2022
| 0000000010945| -000000000001| 0000000000226| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010961| 0000000010963| 0000000000004| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010956| 0000000000016| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010959| 0000000000683| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010949| 0000000000013| Fri Jan  7 21:32:05 2022
